# a=100
# e=0.70
# i=90
# Ω=0,10, ... 80, 90
# ϖ=0

a=100 e=0.70 i=90 Ω=0 ϖ=0
L273,-91.48,-91.48,43.05
L280,-89.03,-89.03,35.16
L287,-85.99,-85.99,27.04
L294,-82.28,-82.28,18.71
L301,-77.82,-77.82,10.21
L308,-72.50,-72.50,1.60
L315,-66.17,-66.17,-7.03
L322,-58.64,-58.64,-15.52
L329,-49.64,-49.64,-23.61
L336,-38.81,-38.81,-30.79
L343,-25.64,-25.64,-36.03
L350,-9.68,-9.68,-37.01
L357,8.13,8.13,-28.83
a=100 e=0.70 i=90 Ω=50 ϖ=0
L0,12.40,14.77,-22.98
L7,22.58,26.91,-0.12
L14,25.33,30.18,23.75
L21,24.02,28.62,44.26
L28,20.77,24.75,61.41
L35,16.56,19.73,75.80
L42,11.85,14.12,87.97
L49,6.89,8.21,98.32
L56,1.81,2.16,107.15
L63,-3.28,-3.91,114.68
L70,-8.35,-9.95,121.07
L77,-13.35,-15.91,126.46
L84,-18.25,-21.75,130.96
L91,-23.04,-27.46,134.63
L98,-27.71,-33.02,137.57
L105,-32.23,-38.41,139.82
L112,-36.61,-43.63,141.43
L119,-40.84,-48.67,142.44
L126,-44.90,-53.51,142.90
L133,-48.80,-58.16,142.82
L140,-52.53,-62.60,142.24
L147,-56.08,-66.83,141.18
L154,-59.44,-70.84,139.65
L161,-62.62,-74.63,137.69
L168,-65.60,-78.18,135.29
L175,-68.38,-81.49,132.48
L182,-70.95,-84.56,129.27
L189,-73.31,-87.37,125.66
L196,-75.44,-89.91,121.67
L203,-77.34,-92.17,117.31
L210,-79.00,-94.15,112.57
L217,-80.40,-95.82,107.47
L224,-81.53,-97.17,102.02
L231,-82.38,-98.18,96.21
L238,-82.94,-98.84,90.05
L245,-83.17,-99.12,83.54
L252,-83.07,-98.99,76.70
L259,-82.59,-98.43,69.52
L266,-81.73,-97.40,62.00
L273,-80.43,-95.85,54.16
L280,-78.65,-93.74,46.00
L287,-76.35,-91.00,37.54
L294,-73.46,-87.55,28.78
L301,-69.90,-83.30,19.76
L308,-65.56,-78.14,10.53
L315,-60.31,-71.88,1.16
L322,-53.97,-64.32,-8.23
L329,-46.27,-55.15,-17.40
L336,-36.87,-43.94,-25.89
L343,-25.24,-30.08,-32.73
L350,-10.84,-12.92,-35.67
L357,5.74,6.85,-29.72
a=100 e=0.70 i=90 Ω=60 ϖ=0
L0,7.50,12.99,-25.98
L7,17.29,29.94,-6.22
L14,21.46,37.18,16.54
L21,22.24,38.52,37.10
L28,21.24,36.79,54.86
L35,19.26,33.37,70.17
L42,16.71,28.95,83.43
L49,13.81,23.92,94.97
L56,10.69,18.52,105.03
L63,7.44,12.89,113.82
L70,4.12,7.13,121.49
L77,0.75,1.31,128.15
L84,-2.61,-4.52,133.90
L91,-5.96,-10.33,138.81
L98,-9.28,-16.07,142.96
L105,-12.55,-21.74,146.40
L112,-15.77,-27.31,149.17
L119,-18.92,-32.76,151.31
L126,-21.99,-38.09,152.86
L133,-24.98,-43.27,153.83
L140,-27.89,-48.30,154.27
L147,-30.70,-53.17,154.18
L154,-33.41,-57.87,153.59
L161,-36.01,-62.38,152.51
L168,-38.51,-66.69,150.96
L175,-40.88,-70.81,148.94
L182,-43.13,-74.70,146.47
L189,-45.25,-78.37,143.56
L196,-47.23,-81.80,140.20
L203,-49.06,-84.98,136.42
L210,-50.74,-87.89,132.20
L217,-52.26,-90.51,127.56
L224,-53.60,-92.84,122.49
L231,-54.76,-94.84,117.00
L238,-55.71,-96.50,111.08
L245,-56.46,-97.79,104.74
L252,-56.97,-98.68,97.97
L259,-57.23,-99.13,90.77
L266,-57.22,-99.11,83.14
L273,-56.91,-98.57,75.07
L280,-56.26,-97.44,66.55
L287,-55.23,-95.66,57.59
L294,-53.78,-93.15,48.19
L301,-51.83,-89.77,38.35
L308,-49.31,-85.41,28.08
L315,-46.10,-79.85,17.43
L322,-42.06,-72.85,6.47
